"sample","species","nReads","totalReads","propReads","eDNA_index","log_index"
"FH_201709","Nereocystis luetkeana",246,300529,0.00081855661184112,0.0457218792507567,-3.08517833742788
"FH_201709","Nicolea zostericola",78,300529,0.000259542340339867,0.120562500290387,-2.11558698590759
"FH_201709","Nitzschia cf. promare",148,300529,0.000492464953465389,0.0204120823745333,-3.89162828019512
"FH_201709","Notheia anomala",12,300529,3.99295908215181e-05,0.499922680200229,-0.693301832117422
"FH_201709","Odonthalia floccosa",13,300529,4.32570567233112e-05,0.00358810262100998,-5.63013173402124
"FH_201709","Oligocottus maculosus",39,300529,0.000129771170169934,0.0504771371757208,-2.98623477440727
"FH_201709","Orthopyxis integra",74,300529,0.000246232476732695,0.00406211924072063,-5.50605046107985
"FH_201709","Paracalanus sp. C AC-2013",30,300529,9.98239770537951e-05,0.00508842058076907,-5.2807877950459
"FH_201709","Paramoeba pemaquidensis",16,300529,5.32394544286907e-05,0.0679982080810665,-2.68827392590227
"FH_201709","Phaeocystis antarctica",914,300529,0.00304130383423896,0.0131827912639978,-4.32884299205708
"FH_201709","Phaeocystis globosa",336,300529,0.00111802854300251,0.434327692689718,-0.833955977509843
"FH_201709","Pinnularia sp. 5 CS-2011",14,300529,4.65845226251044e-05,0.00206625135763495,-6.18201925177665
"FH_201709","Platynereis bicanaliculata",330,300529,0.00109806374759175,0.076265576760473,-2.57353359897478
"FH_201709","Polycirrus sp. CMC06",177,300529,0.000588961464617391,1,0
"FH_201709","Polyneura latissima",5,300529,1.66373295089659e-05,0.0499050428456463,-2.9976332222998
"FH_201709","Polysiphonia hendryi",13,300529,4.32570567233112e-05,0.00794037525460563,-4.83579474355453
"FH_201709","Poteriospumella lacustris",27,300529,8.98415793484156e-05,0.0121243988534718,-4.41253542248278
"FH_201709","Pseudo-nitzschia delicatissima",3,300529,9.98239770537951e-06,0.000702796071948843,-7.26044379081202
"FH_201709","Pseudocalanus newmani",10,300529,3.32746590179317e-05,0.000359248724545414,-7.93149558333736
"FH_201709","Pseudolithophyllum sp. 2whidbeyense",37,300529,0.000123116238366347,0.208822350066086,-1.5662713881557
"FH_201709","Pycnococcus provasolii",802,300529,0.00266862765323812,0.0711525793495111,-2.64292870282634
"FH_201709","Pyropia fallax",15,300529,4.99119885268976e-05,0.00731123484002574,-4.91834309472251
"FH_201709","Pyropia perforata",2218,300529,0.00738031937017725,1,0
"FH_201709","Pythium tracheiphilum",92,300529,0.000306126862964972,0.0375362996607371,-3.28244682325391
"FH_201709","Ralfsioid sp. 4GWS",447,300529,0.00148737725810155,0.142828962705071,-1.94610742957834
"FH_201709","Rhizosolenia setigera",31653,300529,0.105324278189459,1,0
"FH_201709","Sarcodiotheca sp. 2gaudichaudii",4,300529,1.33098636071727e-05,0.00642225601438356,-5.04798581889864
"FH_201709","Schizobranchia insignis",169,300529,0.000562341737403046,0.862045596254198,-0.148447113830842
"FH_201709","Sellaphora pupula",31,300529,0.000103151442955588,0.0779119472223208,-2.55217597172463
"FH_201709","Semibalanus cariosus",513,300529,0.0017069900076199,0.0482452961682514,-3.03145694469038
"FH_201709","Skeletonema cf. pseudocostatum",4,300529,1.33098636071727e-05,0.0251761124508256,-3.68185965264176
"FH_201709","Smithora naiadum",7930,300529,0.0263868046012198,1,0
"FH_201709","Smithora sp. 1naiadum",139,300529,0.000462517760349251,0.248669370153487,-1.39163109557467
"FH_201709","Strongylocentrotus droebachiensis",59,300529,0.000196320488205797,0.0308424231194843,-3.47886416270283
"FH_201709","Thalassiosira nordenskioeldii",3695,300529,0.0122949865071258,0.143203597628218,-1.94348790166909
"FH_201709","Thalassiosira punctigera",8,300529,2.66197272143454e-05,0.00201021556226604,-6.209513317753
"FH_201709","Thecamonas trahens",37,300529,0.000123116238366347,0.0768691260237886,-2.56565096522146
"FH_201709","Thelepus cincinnatus",32,300529,0.000106478908857381,0.659393229534547,-0.416435216012404
"FH_201709","Thelepus crispus",2095,300529,0.00697104106425669,0.408637985119619,-0.894925636847998
"FH_201709","Thelepus sp. CMC01",1048,300529,0.00348718426507924,0.121445834128636,-2.10828692524505
"FH_201709","Triparma laevis",5,300529,1.66373295089659e-05,0.000195382225056069,-8.54055278945307
"FH_201709","Tylos sp. clade D MM-2013",10,300529,3.32746590179317e-05,0.187594411772607,-1.67347303084618
"FH_201709","Wildemania sp. 5POR",34,300529,0.000113133840660968,0.00131993771670039,-6.63017072781496
"FH_201709","Wildemania sp. HK-2011",56,300529,0.000186338090500418,0.255904086720344,-1.36295256595429
"FH_201709",NA,85603,300529,0.284841063591201,0.317654223803207,-1.14679183432288
"FH_201710","Acartia longiremis",15918,287551,0.0553571366470643,0.581041181066739,-0.542933645009127
"FH_201710","Anisolpidium ectocarpii",2,287551,6.95528793153215e-06,0.0282748012297681,-3.56578428689792
"FH_201710","Azumapecten farreri",24,287551,8.34634551783857e-05,0.101119306649877,-2.29145420531322
"FH_201710","Bathycoccus prasinos",14257,287551,0.0495807700199269,0.110600715930116,-2.20182871676733
"FH_201710","Blastocladiella emersonii",72,287551,0.000250390365535157,0.107056388862566,-2.23439958461972
"FH_201710","Brachionidae sp. SHYT150702c",3,287551,1.04329318972982e-05,0.00194836380956472,-6.24076533064254
"FH_201710","Calanus pacificus",150,287551,0.000521646594864911,0.00889749909087663,-4.72198504275733
"FH_201710","Chaetoceros socialis",31,287551,0.000107806962938748,0.00027682210080535,-8.19213549345815
"FH_201710","Chaetoceros sp. MBTD-CMFRI-S062",38,287551,0.000132150470699111,0.00749375862573429,-4.89368478813199
"FH_201710","Chattonella subsalsa",408,287551,0.00141887873803256,0.0337045899353936,-3.39012125103487
"FH_201710","Chrysochromulina sp. CCMP291",34,287551,0.000118239894836046,0.0335122937835152,-3.3958429288589
"FH_201710","Coscinodiscus wailesii",1941,287551,0.00675010693755195,0.0325391391156834,-3.42531163372796
"FH_201710","Cylindrotheca closterium",3,287551,1.04329318972982e-05,0.000262370588708043,-8.24575259289271
"FH_201710","Dictyocha speculum",171,287551,0.000594677118145998,0.0285395772652588,-3.5564634790523
"FH_201710","Ditylum brightwellii",204,287551,0.000709439369016279,0.0463815962881472,-3.07085253015006
"FH_201710","Emiliania huxleyi",132,287551,0.000459049003481122,0.000957796656596199,-6.9508750607737
"FH_201710","Eunice valens",135,287551,0.00046948193537842,0.0862066076418731,-2.45100844947221
"FH_201710","Evasterias troschelii",4,287551,1.39105758630643e-05,0.03798138544416,-3.27065909600739
"FH_201710","Grammonema striatula",5,287551,1.73882198288304e-05,0.000627923579350378,-7.37309208783329
"FH_201710","Halichondria panicea",8,287551,2.78211517261286e-05,0.000517989553586249,-7.56555548273006
"FH_201710","Hematodinium sp.",3,287551,1.04329318972982e-05,0.00222148151990951,-6.10958095436722
"FH_201710","Heterocapsa rotundata",507,287551,0.0017631654906434,0.0543948321375106,-2.91148612710502
"FH_201710","Homo sapiens",412,287551,0.00143278931389562,0.0746581124977214,-2.59483608712091
"FH_201710","Lottia paradigitalis",2,287551,6.95528793153215e-06,7.55126522443345e-05,-9.49121033635399
"FH_201710","Macoma nasuta",121,287551,0.000420794919857695,0.0753602899826658,-2.58547480075612
"FH_201710","Mazzaella splendens",8,287551,2.78211517261286e-05,0.00313214791109552,-5.76603627620383
"FH_201710","Micromonas pusilla",4495,287551,0.0156320096261185,0.0567531997216669,-2.86904324144942
"FH_201710","Minutocellus polymorphus",30718,287551,0.106826267340402,0.360571534493861,-1.0200649106137
"FH_201710","Modiolus modiolus",3,287551,1.04329318972982e-05,0.026104341062471,-3.64565365425123
"FH_201710","Paracalanus sp. C AC-2013",135,287551,0.00046948193537842,0.0239313400726507,-3.7325663789369
"FH_201710","Phaeocystis antarctica",209,287551,0.000726827588845109,0.00315049627097107,-5.76019529221369
"FH_201710","Phaeocystis globosa",118,287551,0.000410361987960397,0.159415943818176,-1.83623849367466
"FH_201710","Phytophthora taxon paludosa",2,287551,6.95528793153215e-06,0.0239971344213722,-3.72982085487232
"FH_201710","Polycirrus sp. CMC05",51,287551,0.00017735984225407,0.00396337480328603,-5.5306593935996
"FH_201710","Polynoidae sp. C_0250",614,287551,0.00213527339498037,0.069190665693837,-2.67088931427421
"FH_201710","Protoperidinium cf. depressum",251,287551,0.000872888635407284,0.112036690772761,-2.18892886514959
"FH_201710","Pseudo-nitzschia hasleana",6,287551,2.08658637945964e-05,0.00512110980978533,-5.27438410369602
"FH_201710","Pseudocalanus acuspes",14,287551,4.8687015520725e-05,1,0
"FH_201710","Pseudocalanus newmani",18697,287551,0.0650215092279283,0.70200251325079,-0.353818294833404
"FH_201710","Pseudochattonella farcimen",1084,287551,0.00376976605889042,0.0860214859741271,-2.45315817702422
"FH_201710","Pycnococcus provasolii",82,287551,0.000285166805192818,0.00760329141823445,-4.87917404409587
"FH_201710","Pyramimonas parkeae",4,287551,1.39105758630643e-05,0.00801729463234423,-4.82615424164936
"FH_201710","Pythium acanthicum",3,287551,1.04329318972982e-05,0.00931034386928347,-4.67662925289905
"FH_201710","Pythium tracheiphilum",597,287551,0.00207615344756235,0.254571314632685,-1.36817426757762
"FH_201710","Rhizosolenia setigera",171,287551,0.000594677118145998,0.00564615422359014,-5.17678063397482
"FH_201710","Saxidomus gigantea",96,287551,0.000333853820713543,0.0120614537554312,-4.4177405513798
"FH_201710","Skeletonema japonicum",100,287551,0.000347764396576607,0.00549727629235802,-5.20350252897669
"FH_201710","Smithora naiadum",6,287551,2.08658637945964e-05,0.000790768875198773,-7.14250482606811
"FH_201710","Stelligera rigida",11,287551,3.82540836234268e-05,0.0575740268413188,-2.85468373587036
"FH_201710","Stephanopyxis turris",171,287551,0.000594677118145998,0.916934333789083,-0.0867194191162963
"FH_201710","Stiliger fuscovittatus",697,287551,0.00242391784413895,0.0973018519806796,-2.32993725625416
"FH_201710","Styela gibbsii",4,287551,1.39105758630643e-05,0.00031739790954308,-8.05535433608433
"FH_201710","Thalassiosira nordenskioeldii",8524,287551,0.02964343716419,0.345266490981324,-1.06343872250016
"FH_201710","Thelepus cincinnatus",32,287551,0.000111284606904514,0.689153534081912,-0.372291196679678
"FH_201710","Thelepus crispus",81,287551,0.000281689161227052,0.0165124391339576,-4.10364129519907
"FH_201710","Tortanus discaudatus",185,287551,0.000643364133666723,1,0
"FH_201710","Trebouxia aggregata",3,287551,1.04329318972982e-05,0.218809880682036,-1.51955205094371
"FH_201710","Triparma laevis",21,287551,7.30305232810875e-05,0.000857641614177229,-7.06132424483102
"FH_201710",NA,185773,287551,0.646052352452261,0.720476380642184,-0.327842645978324
"FH_201711","Attheya longicornis",9,321627,2.79827253308957e-05,0.00097565841360406,-6.93239801887201
"FH_201711","Azumapecten farreri",2,321627,6.21838340686572e-06,0.00753381964886833,-4.88835310829609
"FH_201711","Bathycoccus prasinos",39213,321627,0.121920734266713,0.271970775992472,-1.30206065966251
"FH_201711","Blastocladiella emersonii",25,321627,7.77297925858215e-05,0.033233989987949,-3.40418213196244
"FH_201711","Centropages abdominalis",12738,321627,0.0396048839183278,0.118994467672283,-2.12867827710019
"FH_201711","Chaetoceros socialis",5,321627,1.55459585171643e-05,3.99182462657752e-05,-10.1286770387041
"FH_201711","Chattonella subsalsa",209,321627,0.000649821066017467,0.0154360989240481,-4.17104642666909
"FH_201711","Chrysaora fuscescens",1243,321627,0.00386472528736704,1,0
"FH_201711","Chrysochromulina sp. CCMP291",6,321627,1.86551502205972e-05,0.005287359868132,-5.24243623744188
"FH_201711","Cliona chilensis",4,321627,1.24367668137314e-05,0.00012957171042945,-8.95127608159684
"FH_201711","Coscinodiscus wailesii",131,321627,0.000407304113149704,0.00196342447946089,-6.23306514689069
"FH_201711","Cylindrotheca closterium",50,321627,0.000155459585171643,0.00390954558922741,-5.54433412932755
"FH_201711","Dendraster excentricus",95,321627,0.000295373211826122,0.00113270905043357,-6.78314312564777
"FH_201711","Dictyocha speculum",36,321627,0.000111930901323583,0.00537175638547133,-5.22660035029372
"FH_201711","Ditylum brightwellii",37,321627,0.000115040093027016,0.00752106999521126,-4.89004686454492
"FH_201711","Emiliania huxleyi",46,321627,0.000143022818357911,0.000298414278652947,-8.11702784006585
"FH_201711","Evasterias troschelii",6,321627,1.86551502205972e-05,0.0509359539117689,-2.9771862410941
"FH_201711","Halichondria panicea",31,321627,9.63849428064186e-05,0.00179454804704738,-6.32300207311962
"FH_201711","Halidrys siliquosa",2,321627,6.21838340686572e-06,0.0893627515233812,-2.41505133325185
"FH_201711","Heterocapsa rotundata",1362,321627,0.00423471910007555,0.130643910523716,-2.03527989718162
"FH_201711","Hincksia hincksiae",24,321627,7.46206008823886e-05,0.00637497261018711,-5.05537548438812
"FH_201711","Homo sapiens",405,321627,0.00125922263989031,0.0656141029227812,-2.72396462255877
"FH_201711","Lepidodinium chlorophorum",77,321627,0.00023940776116433,0.276413843885096,-1.28585610192794
"FH_201711","Lottia paradigitalis",81,321627,0.000251844527978062,0.00273424313242726,-5.90190061543637
"FH_201711","Macoma petalum",199,321627,0.000618729148983139,0.473775285315614,-0.747022151311907
"FH_201711","Mazzaella splendens",14,321627,4.352868384806e-05,0.00490052595699676,-5.31841274146328
"FH_201711","Micromonas pusilla",13585,321627,0.0422383692911354,0.153349611830591,-1.87503491968957
"FH_201711","Minutocellus polymorphus",17003,321627,0.0528655865334689,0.178437627119838,-1.72351616672666
"FH_201711","Myxicola infundibulum CMC02",1606,321627,0.00499336187571317,1,0
"FH_201711","Navicula ramosissima",11,321627,3.42011087377614e-05,0.0348335513969757,-3.35717423606472
"FH_201711","Nitzschia cf. promare",4,321627,1.24367668137314e-05,0.000515489085849414,-7.57039442670149
"FH_201711","Ophelina acuminata",444,321627,0.00138048111632419,1,0
"FH_201711","Paracalanus sp. C AC-2013",219,321627,0.000680912983051796,0.0347088118399296,-3.3607616807537
"FH_201711","Pedospumella sinomuralis",3,321627,9.32757511029858e-06,0.00392573890367919,-5.54020068975121
"FH_201711","Penicillium sclerotiorum",4,321627,1.24367668137314e-05,0.0307567703961663,-3.48164513347959
"FH_201711","Phaeocystis antarctica",4300,321627,0.0133695243247613,0.0579513452382084,-2.84815149569172
"FH_201711","Phaeocystis globosa",641,321627,0.00199299188190046,0.774230292270121,-0.255885914414525
"FH_201711","Phyllodoce medipapillata",4041,321627,0.0125642436735722,1,0
"FH_201711","Phytophthora riparia",22,321627,6.84022174755229e-05,0.074573061425503,-2.59597594388396
"FH_201711","Phytopythium helicoides",18,321627,5.59654506617915e-05,1,0
"FH_201711","Platynereis bicanaliculata",5,321627,1.55459585171643e-05,0.00107973830773141,-6.83103657486335
"FH_201711","Polycirrus sp. CMC02",100,321627,0.000310919170343286,1,0
"FH_201711","Polyneura latissima",4,321627,1.24367668137314e-05,0.0373051083929128,-3.28862500747615
"FH_201711","Poteriospumella lacustris",2,321627,6.21838340686572e-06,0.000839190063169568,-7.08307334178932
"FH_201711","Pseudocalanus moultoni",91,321627,0.00028293644501239,0.302373976204948,-1.19609069590324
"FH_201711","Pseudocalanus newmani",1403,321627,0.0043621959599163,0.0470963003399245,-3.05556083009109
"FH_201711","Pseudochattonella farcimen",222,321627,0.000690240558162095,0.0157504517694636,-4.1508862303464
"FH_201711","Pycnococcus provasolii",233,321627,0.000724441666899856,0.019315505902683,-3.9468470909893
"FH_201711","Pyramimonas parkeae",6,321627,1.86551502205972e-05,0.0107518076319396,-4.53268138673607
"FH_201711","Pythium acanthicum",146,321627,0.000453941988701197,0.405097632489006,-0.9036271730537
"FH_201711","Pythium tracheiphilum",760,321627,0.00236298569460897,0.289741770022406,-1.23876520088472
"FH_201711","Rhizosolenia setigera",39,321627,0.000121258476433881,0.00115128703959176,-6.7668747975427
"FH_201711","Rhodotorula taiwanensis",71,321627,0.000220752610943733,0.142135165778334,-1.95097680244503
"FH_201711","Saxidomus gigantea",17,321627,5.28562589583586e-05,0.00190958821962487,-6.26086765198629
"FH_201711","Skeletonema dohrnii",36,321627,0.000111930901323583,0.00202356776127926,-6.2028931070436
"FH_201711","Skeletonema japonicum",21,321627,6.529302577209e-05,0.00103211773880988,-6.87614253043623
"FH_201711","Smithora naiadum",5,321627,1.55459585171643e-05,0.000589156540631131,-7.43681863605694
"FH_201711","Stelligera rigida",37,321627,0.000115040093027016,0.173140244815827,-1.75365334921938
"FH_201711","Stephanopyxis turris",30,321627,9.32757511029858e-05,0.143822144969928,-1.93917784715167
"FH_201711","Strongylocentrotus droebachiensis",224,321627,0.00069645894156896,0.109415382762805,-2.21260378861565
"FH_201711","Thalassionema nitzschioides",13,321627,4.04194921446272e-05,0.00109947471003854,-6.8129227495632
"FH_201711","Thalassiosira nordenskioeldii",4022,321627,0.012505169031207,0.145651659981891,-1.92653739858094
"FH_201711","Thalassiosira punctigera",4,321627,1.24367668137314e-05,0.000939174995743905,-6.97050873217509
"FH_201711","Thelepus cincinnatus",9,321627,2.79827253308957e-05,0.173288962341187,-1.75279477533806
