species,sample,eDNA_index
Pseudo-nitzschia delicatissima,LK_201807,0
Pseudo-nitzschia delicatissima,LL_201703,0
Pseudo-nitzschia delicatissima,LL_201705,0
Pseudo-nitzschia delicatissima,LL_201706,0
Pseudo-nitzschia delicatissima,LL_201707,0
Pseudo-nitzschia delicatissima,LL_201708,0
Pseudo-nitzschia delicatissima,LL_201709,0
Pseudo-nitzschia delicatissima,LL_201710,0
Pseudo-nitzschia delicatissima,LL_201711,0
Pseudo-nitzschia delicatissima,LL_201801,0
Pseudo-nitzschia delicatissima,LL_201803,0
Pseudo-nitzschia delicatissima,LL_201805,0
Pseudo-nitzschia delicatissima,LL_201807,0
Pseudo-nitzschia delicatissima,PO_201703,0
Pseudo-nitzschia delicatissima,PO_201705,0
Pseudo-nitzschia delicatissima,PO_201706,0
Pseudo-nitzschia delicatissima,PO_201707,0
Pseudo-nitzschia delicatissima,PO_201708,0
Pseudo-nitzschia delicatissima,PO_201709,0
Pseudo-nitzschia delicatissima,PO_201711,0
Pseudo-nitzschia delicatissima,PO_201801,0
Pseudo-nitzschia delicatissima,PO_201803,0.0142964674550485
Pseudo-nitzschia delicatissima,PO_201805,0
Pseudo-nitzschia delicatissima,PO_201807,0
Pseudo-nitzschia delicatissima,SA_201703,0.00164015857725492
Pseudo-nitzschia delicatissima,SA_201705,0.0440073775605863
Pseudo-nitzschia delicatissima,SA_201706,0.0605279484799709
Pseudo-nitzschia delicatissima,SA_201707,0.0120746923805714
Pseudo-nitzschia delicatissima,SA_201708,0
Pseudo-nitzschia delicatissima,SA_201709,0
Pseudo-nitzschia delicatissima,SA_201711,0
Pseudo-nitzschia delicatissima,SA_201801,0
Pseudo-nitzschia delicatissima,SA_201803,0.0227864306341943
Pseudo-nitzschia delicatissima,SA_201805,0
Pseudo-nitzschia delicatissima,SA_201807,0.012985334706997
Pseudo-nitzschia delicatissima,TR_201703,0
Pseudo-nitzschia delicatissima,TR_201705,0.00379001523538451
Pseudo-nitzschia delicatissima,TR_201706,0
Pseudo-nitzschia delicatissima,TR_201707,0
Pseudo-nitzschia delicatissima,TR_201708,0
Pseudo-nitzschia delicatissima,TR_201709,0
Pseudo-nitzschia delicatissima,TR_201711,0
Pseudo-nitzschia delicatissima,TR_201801,0
Pseudo-nitzschia delicatissima,TR_201803,0.00544778940600003
Pseudo-nitzschia delicatissima,TR_201805,0
Pseudo-nitzschia delicatissima,TR_201807,0
Pseudo-nitzschia delicatissima,TW_201703,0
Pseudo-nitzschia delicatissima,TW_201705,0
Pseudo-nitzschia delicatissima,TW_201706,0
Pseudo-nitzschia delicatissima,TW_201707,0
Pseudo-nitzschia delicatissima,TW_201708,0
Pseudo-nitzschia delicatissima,TW_201709,0
Pseudo-nitzschia delicatissima,TW_201711,0
Pseudo-nitzschia delicatissima,TW_201801,0
Pseudo-nitzschia delicatissima,TW_201803,0
Pseudo-nitzschia delicatissima,TW_201805,0
Pseudo-nitzschia delicatissima,TW_201807,0
Pseudo-nitzschia hasleana,CP_201706,0.572610255670905
Pseudo-nitzschia hasleana,CP_201707,0.0247416798040529
Pseudo-nitzschia hasleana,CP_201708,0.790860225082
Pseudo-nitzschia hasleana,CP_201709,0
Pseudo-nitzschia hasleana,CP_201710,0
Pseudo-nitzschia hasleana,CP_201711,0
Pseudo-nitzschia hasleana,CP_201801,0
Pseudo-nitzschia hasleana,CP_201803,0
Pseudo-nitzschia hasleana,CP_201805,0.0141936813551319
Pseudo-nitzschia hasleana,CP_201807,0.00638281932691942
Pseudo-nitzschia hasleana,FH_201706,0.474568031179094
Pseudo-nitzschia hasleana,FH_201707,0.00439478064871957
Pseudo-nitzschia hasleana,FH_201708,0.367655361830063
Pseudo-nitzschia hasleana,FH_201709,0
Pseudo-nitzschia hasleana,FH_201710,0.00512110980978533
Pseudo-nitzschia hasleana,FH_201711,0
Pseudo-nitzschia hasleana,FH_201801,0
Pseudo-nitzschia hasleana,FH_201803,0
Pseudo-nitzschia hasleana,FH_201805,0.421180084356889
Pseudo-nitzschia hasleana,FH_201807,0.0252754759184915
Pseudo-nitzschia hasleana,LK_201706,0.160957656403916
Pseudo-nitzschia hasleana,LK_201707,0.00988752894286231
Pseudo-nitzschia hasleana,LK_201708,0.189262019349528
Pseudo-nitzschia hasleana,LK_201709,0
Pseudo-nitzschia hasleana,LK_201710,0.00708869752573165
Pseudo-nitzschia hasleana,LK_201711,0
Pseudo-nitzschia hasleana,LK_201801,0
Pseudo-nitzschia hasleana,LK_201803,0
Pseudo-nitzschia hasleana,LK_201805,0.0136826254241715
Pseudo-nitzschia hasleana,LK_201807,0
Pseudo-nitzschia hasleana,LL_201703,0
Pseudo-nitzschia hasleana,LL_201705,0.270136315473729
Pseudo-nitzschia hasleana,LL_201706,0
Pseudo-nitzschia hasleana,LL_201707,0
Pseudo-nitzschia hasleana,LL_201708,0
Pseudo-nitzschia hasleana,LL_201709,0
Pseudo-nitzschia hasleana,LL_201710,0
Pseudo-nitzschia hasleana,LL_201711,0
Pseudo-nitzschia hasleana,LL_201801,0
Pseudo-nitzschia hasleana,LL_201803,0
Pseudo-nitzschia hasleana,LL_201805,0
Pseudo-nitzschia hasleana,LL_201807,0
Pseudo-nitzschia hasleana,PO_201703,0
Pseudo-nitzschia hasleana,PO_201705,0
Pseudo-nitzschia hasleana,PO_201706,0.0194997918260272
Pseudo-nitzschia hasleana,PO_201707,0
Pseudo-nitzschia hasleana,PO_201708,0
Pseudo-nitzschia hasleana,PO_201709,0
Pseudo-nitzschia hasleana,PO_201711,0
Pseudo-nitzschia hasleana,PO_201801,0
Pseudo-nitzschia hasleana,PO_201803,0
Pseudo-nitzschia hasleana,PO_201805,0
Pseudo-nitzschia hasleana,PO_201807,0
Pseudo-nitzschia hasleana,SA_201703,0
Pseudo-nitzschia hasleana,SA_201705,0.00854265217877146
Pseudo-nitzschia hasleana,SA_201706,0.877963497179395
Pseudo-nitzschia hasleana,SA_201707,0
Pseudo-nitzschia hasleana,SA_201708,0
Pseudo-nitzschia hasleana,SA_201709,0
Pseudo-nitzschia hasleana,SA_201711,0
Pseudo-nitzschia hasleana,SA_201801,0
Pseudo-nitzschia hasleana,SA_201803,0.0488327291419697
Pseudo-nitzschia hasleana,SA_201805,0
Pseudo-nitzschia hasleana,SA_201807,1
Pseudo-nitzschia hasleana,TR_201703,0
Pseudo-nitzschia hasleana,TR_201705,0.0238553105624282
Pseudo-nitzschia hasleana,TR_201706,0
Pseudo-nitzschia hasleana,TR_201707,0
Pseudo-nitzschia hasleana,TR_201708,0
Pseudo-nitzschia hasleana,TR_201709,0
Pseudo-nitzschia hasleana,TR_201711,0
Pseudo-nitzschia hasleana,TR_201801,0
Pseudo-nitzschia hasleana,TR_201803,0
Pseudo-nitzschia hasleana,TR_201805,0
Pseudo-nitzschia hasleana,TR_201807,0.0475360647120254
Pseudo-nitzschia hasleana,TW_201703,0
Pseudo-nitzschia hasleana,TW_201705,0
Pseudo-nitzschia hasleana,TW_201706,0
Pseudo-nitzschia hasleana,TW_201707,0
Pseudo-nitzschia hasleana,TW_201708,0
Pseudo-nitzschia hasleana,TW_201709,0
Pseudo-nitzschia hasleana,TW_201711,0
Pseudo-nitzschia hasleana,TW_201801,0
Pseudo-nitzschia hasleana,TW_201803,0
Pseudo-nitzschia hasleana,TW_201805,0
Pseudo-nitzschia hasleana,TW_201807,0.015418289232882
Pseudocalanus newmani,CP_201706,2.72314828206192e-4
Pseudocalanus newmani,CP_201707,0.338850947719995
Pseudocalanus newmani,CP_201708,0.826720479582547
Pseudocalanus newmani,CP_201709,0.105323875185178
Pseudocalanus newmani,CP_201710,0.0874110452795004
Pseudocalanus newmani,CP_201711,0.00138558897504445
Pseudocalanus newmani,CP_201801,0.017547424043424
Pseudocalanus newmani,CP_201803,0
Pseudocalanus newmani,CP_201805,0.00553427687489314
Pseudocalanus newmani,CP_201807,0
Pseudocalanus newmani,FH_201706,0
Pseudocalanus newmani,FH_201707,1
Pseudocalanus newmani,FH_201708,0.28787684094692
Pseudocalanus newmani,FH_201709,3.59248724545414e-4
Pseudocalanus newmani,FH_201710,0.70200251325079
Pseudocalanus newmani,FH_201711,0.0470963003399245
Pseudocalanus newmani,FH_201801,0.0164782783527489
Pseudocalanus newmani,FH_201803,0
Pseudocalanus newmani,FH_201805,0.116819433613379
Pseudocalanus newmani,FH_201807,0.254440890657409
Pseudocalanus newmani,LK_201706,0.0706968877045484
Pseudocalanus newmani,LK_201707,0.647367242100107
Pseudocalanus newmani,LK_201708,0.86427622666919
Pseudocalanus newmani,LK_201709,0.46491904244618
Pseudocalanus newmani,LK_201710,0.555485758567131
Pseudocalanus newmani,LK_201711,2.90569134130784e-4
Pseudocalanus newmani,LK_201801,0.445636481124941
Pseudocalanus newmani,LK_201803,0
Pseudocalanus newmani,LK_201805,0
Pseudocalanus newmani,LK_201807,0.680278994272171
Pseudocalanus newmani,LL_201703,0.00144543880677671
Pseudocalanus newmani,LL_201705,0
Pseudocalanus newmani,LL_201706,0
Pseudocalanus newmani,LL_201707,0
Pseudocalanus newmani,LL_201708,0
Pseudocalanus newmani,LL_201709,0
Pseudocalanus newmani,LL_201710,0
Pseudocalanus newmani,LL_201711,0.00270464653469097
Pseudocalanus newmani,LL_201801,0
Pseudocalanus newmani,LL_201803,0
Pseudocalanus newmani,LL_201805,0
Pseudocalanus newmani,LL_201807,0
Pseudocalanus newmani,PO_201703,1.42006841118458e-4
Pseudocalanus newmani,PO_201705,0
Pseudocalanus newmani,PO_201706,0
Pseudocalanus newmani,PO_201707,0
Pseudocalanus newmani,PO_201708,0
Pseudocalanus newmani,PO_201709,0
Pseudocalanus newmani,PO_201711,0
Pseudocalanus newmani,PO_201801,0
Pseudocalanus newmani,PO_201803,0
Pseudocalanus newmani,PO_201805,0
Pseudocalanus newmani,PO_201807,0
Pseudocalanus newmani,SA_201703,0.00117376129524457
Pseudocalanus newmani,SA_201705,0.258278171550356
Pseudocalanus newmani,SA_201706,0.199354948792827
Pseudocalanus newmani,SA_201707,0
Pseudocalanus newmani,SA_201708,0.0633029311451067
Pseudocalanus newmani,SA_201709,0
Pseudocalanus newmani,SA_201711,0
Pseudocalanus newmani,SA_201801,0
Pseudocalanus newmani,SA_201803,0.0210518842417589
Pseudocalanus newmani,SA_201805,0.0485392642752294
Pseudocalanus newmani,SA_201807,0.304445152712984
Pseudocalanus newmani,TR_201703,0
Pseudocalanus newmani,TR_201705,0
Pseudocalanus newmani,TR_201706,6.8466743403422e-5
Pseudocalanus newmani,TR_201707,0
Pseudocalanus newmani,TR_201708,0
Pseudocalanus newmani,TR_201709,0
Pseudocalanus newmani,TR_201711,0
Pseudocalanus newmani,TR_201801,0
Pseudocalanus newmani,TR_201803,0.0037594125659598
Pseudocalanus newmani,TR_201805,0
Pseudocalanus newmani,TR_201807,0.00783430390609009
Pseudocalanus newmani,TW_201703,0
Pseudocalanus newmani,TW_201705,0
Pseudocalanus newmani,TW_201706,0
Pseudocalanus newmani,TW_201707,0
Pseudocalanus newmani,TW_201708,0
Pseudocalanus newmani,TW_201709,0
Pseudocalanus newmani,TW_201711,0
Pseudocalanus newmani,TW_201801,0
Pseudocalanus newmani,TW_201803,0
Pseudocalanus newmani,TW_201805,0.00660310272297378
Pseudocalanus newmani,TW_201807,0.0137910924445393
Pterosiphonia bipinnata,CP_201706,0.0174613300869711
Pterosiphonia bipinnata,CP_201707,0
Pterosiphonia bipinnata,CP_201708,0
Pterosiphonia bipinnata,CP_201709,0
Pterosiphonia bipinnata,CP_201710,0
Pterosiphonia bipinnata,CP_201711,0
Pterosiphonia bipinnata,CP_201801,0
Pterosiphonia bipinnata,CP_201803,0.00667554244035804
Pterosiphonia bipinnata,CP_201805,1
Pterosiphonia bipinnata,CP_201807,0
Pterosiphonia bipinnata,FH_201706,0
Pterosiphonia bipinnata,FH_201707,0
Pterosiphonia bipinnata,FH_201708,0.119329742338452
Pterosiphonia bipinnata,FH_201709,0
Pterosiphonia bipinnata,FH_201710,0
Pterosiphonia bipinnata,FH_201711,0
Pterosiphonia bipinnata,FH_201801,0
Pterosiphonia bipinnata,FH_201803,0
Pterosiphonia bipinnata,FH_201805,0
Pterosiphonia bipinnata,FH_201807,0
Pterosiphonia bipinnata,LK_201706,0.0150566674386857
Pterosiphonia bipinnata,LK_201707,0.0697248693758111
Pterosiphonia bipinnata,LK_201708,0.048288401720724
Pterosiphonia bipinnata,LK_201709,0.275761201845874
Pterosiphonia bipinnata,LK_201710,0
Pterosiphonia bipinnata,LK_201711,0
Pterosiphonia bipinnata,LK_201801,0
Pterosiphonia bipinnata,LK_201803,0.836402605025527
Pterosiphonia bipinnata,LK_201805,0.131222494039403
Pterosiphonia bipinnata,LK_201807,0.0359400567926079
Pterosiphonia bipinnata,LL_201703,0
Pterosiphonia bipinnata,LL_201705,0
Pterosiphonia bipinnata,LL_201706,0
Pterosiphonia bipinnata,LL_201707,0
Pterosiphonia bipinnata,LL_201708,0
Pterosiphonia bipinnata,LL_201709,0
Pterosiphonia bipinnata,LL_201710,0
Pterosiphonia bipinnata,LL_201711,0
Pterosiphonia bipinnata,LL_201801,0
Pterosiphonia bipinnata,LL_201803,0
Pterosiphonia bipinnata,LL_201805,0
Pterosiphonia bipinnata,LL_201807,0
Pterosiphonia bipinnata,PO_201703,0
Pterosiphonia bipinnata,PO_201705,0
Pterosiphonia bipinnata,PO_201706,0
Pterosiphonia bipinnata,PO_201707,0
Pterosiphonia bipinnata,PO_201708,0
Pterosiphonia bipinnata,PO_201709,0
Pterosiphonia bipinnata,PO_201711,0
Pterosiphonia bipinnata,PO_201801,0
Pterosiphonia bipinnata,PO_201803,0
Pterosiphonia bipinnata,PO_201805,0
Pterosiphonia bipinnata,PO_201807,0
Pterosiphonia bipinnata,SA_201703,0
Pterosiphonia bipinnata,SA_201705,0
Pterosiphonia bipinnata,SA_201706,0
Pterosiphonia bipinnata,SA_201707,0
Pterosiphonia bipinnata,SA_201708,0
Pterosiphonia bipinnata,SA_201709,0
Pterosiphonia bipinnata,SA_201711,0
Pterosiphonia bipinnata,SA_201801,0
Pterosiphonia bipinnata,SA_201803,0
Pterosiphonia bipinnata,SA_201805,0
Pterosiphonia bipinnata,SA_201807,0
Pterosiphonia bipinnata,TR_201703,0
Pterosiphonia bipinnata,TR_201705,0
Pterosiphonia bipinnata,TR_201706,0
Pterosiphonia bipinnata,TR_201707,0
Pterosiphonia bipinnata,TR_201708,0
Pterosiphonia bipinnata,TR_201709,0
Pterosiphonia bipinnata,TR_201711,0
Pterosiphonia bipinnata,TR_201801,0
Pterosiphonia bipinnata,TR_201803,0
Pterosiphonia bipinnata,TR_201805,0
Pterosiphonia bipinnata,TR_201807,0
Pterosiphonia bipinnata,TW_201703,0
Pterosiphonia bipinnata,TW_201705,0
Pterosiphonia bipinnata,TW_201706,0
Pterosiphonia bipinnata,TW_201707,0
Pterosiphonia bipinnata,TW_201708,0
Pterosiphonia bipinnata,TW_201709,0
Pterosiphonia bipinnata,TW_201711,0
Pterosiphonia bipinnata,TW_201801,0
Pterosiphonia bipinnata,TW_201803,0
Pterosiphonia bipinnata,TW_201805,0
Pterosiphonia bipinnata,TW_201807,0
Pyramimonas parkeae,CP_201706,0.310120962672278
Pyramimonas parkeae,CP_201707,0
Pyramimonas parkeae,CP_201708,0
Pyramimonas parkeae,CP_201709,0
Pyramimonas parkeae,CP_201710,0.01895661550506
Pyramimonas parkeae,CP_201711,0
Pyramimonas parkeae,CP_201801,0.14236020061907
Pyramimonas parkeae,CP_201803,0.191425957289193
Pyramimonas parkeae,CP_201805,0.353006990886402
Pyramimonas parkeae,CP_201807,0.026230442365594
Pyramimonas parkeae,FH_201706,0.139048370651678
Pyramimonas parkeae,FH_201707,0
Pyramimonas parkeae,FH_201708,0
Pyramimonas parkeae,FH_201709,0
Pyramimonas parkeae,FH_201710,0.00801729463234423
Pyramimonas parkeae,FH_201711,0.0107518076319396
Pyramimonas parkeae,FH_201801,1
Pyramimonas parkeae,FH_201803,0.0149378034939301
Pyramimonas parkeae,FH_201805,0.0940485916597903
Pyramimonas parkeae,FH_201807,0
Pyramimonas parkeae,LK_201706,0
Pyramimonas parkeae,LK_201707,0
Pyramimonas parkeae,LK_201708,0
Pyramimonas parkeae,LK_201709,0
Pyramimonas parkeae,LK_201710,0
Pyramimonas parkeae,LK_201711,0
Pyramimonas parkeae,LK_201801,0
Pyramimonas parkeae,LK_201803,0.2934594103488
Pyramimonas parkeae,LK_201805,0
Pyramimonas parkeae,LK_201807,0.0137137202014929
Pyramimonas parkeae,LL_201703,0.0185964835780938
Pyramimonas parkeae,LL_201705,0
Pyramimonas parkeae,LL_201706,0
Pyramimonas parkeae,LL_201707,0
Pyramimonas parkeae,LL_201708,0
Pyramimonas parkeae,LL_201709,0
Pyramimonas parkeae,LL_201710,0
Pyramimonas parkeae,LL_201711,0
Pyramimonas parkeae,LL_201801,0.702648737491343
Pyramimonas parkeae,LL_201803,0
Pyramimonas parkeae,LL_201805,0
Pyramimonas parkeae,LL_201807,0
Pyramimonas parkeae,PO_201703,0.154600717438976
Pyramimonas parkeae,PO_201705,0
Pyramimonas parkeae,PO_201706,0
Pyramimonas parkeae,PO_201707,0
Pyramimonas parkeae,PO_201708,0
Pyramimonas parkeae,PO_201709,0
Pyramimonas parkeae,PO_201711,0.00763342912059293
Pyramimonas parkeae,PO_201801,0
Pyramimonas parkeae,PO_201803,0
Pyramimonas parkeae,PO_201805,0
Pyramimonas parkeae,PO_201807,0
Pyramimonas parkeae,SA_201703,0.120841644499262
Pyramimonas parkeae,SA_201705,0.099468016679091
Pyramimonas parkeae,SA_201706,0
Pyramimonas parkeae,SA_201707,0
Pyramimonas parkeae,SA_201708,0
Pyramimonas parkeae,SA_201709,0
Pyramimonas parkeae,SA_201711,0
Pyramimonas parkeae,SA_201801,0.136796283183902
Pyramimonas parkeae,SA_201803,0.0152899036253645
Pyramimonas parkeae,SA_201805,0
Pyramimonas parkeae,SA_201807,0
Pyramimonas parkeae,TR_201703,0
Pyramimonas parkeae,TR_201705,0
Pyramimonas parkeae,TR_201706,0
Pyramimonas parkeae,TR_201707,0
Pyramimonas parkeae,TR_201708,0
Pyramimonas parkeae,TR_201709,0
Pyramimonas parkeae,TR_201711,0
Pyramimonas parkeae,TR_201801,0.0593709799569204
Pyramimonas parkeae,TR_201803,0
Pyramimonas parkeae,TR_201805,0
Pyramimonas parkeae,TR_201807,0
Pyramimonas parkeae,TW_201703,0.210314527739603
Pyramimonas parkeae,TW_201705,0
Pyramimonas parkeae,TW_201706,0
Pyramimonas parkeae,TW_201707,0
Pyramimonas parkeae,TW_201708,0
Pyramimonas parkeae,TW_201709,0
Pyramimonas parkeae,TW_201711,0
Pyramimonas parkeae,TW_201801,0
Pyramimonas parkeae,TW_201803,0
Pyramimonas parkeae,TW_201805,0
Pyramimonas parkeae,TW_201807,0
Pyropia fallax,CP_201706,0.0301731297216454
Pyropia fallax,CP_201707,0.00196891088349499
Pyropia fallax,CP_201708,0
Pyropia fallax,CP_201709,0
Pyropia fallax,CP_201710,0
Pyropia fallax,CP_201711,0.00117494808101723
Pyropia fallax,CP_201801,0.0282219046442833
Pyropia fallax,CP_201803,0.0166359698701333
Pyropia fallax,CP_201805,0.445901640985931
Pyropia fallax,CP_201807,1
Pyropia fallax,FH_201706,0
Pyropia fallax,FH_201707,0
Pyropia fallax,FH_201708,0.00581275594407937
Pyropia fallax,FH_201709,0.00731123484002574
Pyropia fallax,FH_201710,0
Pyropia fallax,FH_201711,0
Pyropia fallax,FH_201801,0
Pyropia fallax,FH_201803,0
Pyropia fallax,FH_201805,0
Pyropia fallax,FH_201807,0
Pyropia fallax,LK_201706,0.0563652645643391
Pyropia fallax,LK_201707,0
Pyropia fallax,LK_201708,0
Pyropia fallax,LK_201709,0
Pyropia fallax,LK_201710,0
Pyropia fallax,LK_201711,0
Pyropia fallax,LK_201801,0
Pyropia fallax,LK_201803,0
Pyropia fallax,LK_201805,0.0747220318550532
Pyropia fallax,LK_201807,0.0212295372634203
Pyropia fallax,LL_201703,0
Pyropia fallax,LL_201705,0
Pyropia fallax,LL_201706,0
Pyropia fallax,LL_201707,0
Pyropia fallax,LL_201708,0
Pyropia fallax,LL_201709,0
Pyropia fallax,LL_201710,0
Pyropia fallax,LL_201711,0
Pyropia fallax,LL_201801,0
Pyropia fallax,LL_201803,0
Pyropia fallax,LL_201805,0
Pyropia fallax,LL_201807,0
Pyropia fallax,PO_201703,0
Pyropia fallax,PO_201705,0
Pyropia fallax,PO_201706,0
Pyropia fallax,PO_201707,0
Pyropia fallax,PO_201708,0
Pyropia fallax,PO_201709,0
Pyropia fallax,PO_201711,0
Pyropia fallax,PO_201801,0
Pyropia fallax,PO_201803,0
Pyropia fallax,PO_201805,0
Pyropia fallax,PO_201807,0
Pyropia fallax,SA_201703,0
Pyropia fallax,SA_201705,0
Pyropia fallax,SA_201706,0
Pyropia fallax,SA_201707,0
Pyropia fallax,SA_201708,0
Pyropia fallax,SA_201709,0
Pyropia fallax,SA_201711,0
Pyropia fallax,SA_201801,0
Pyropia fallax,SA_201803,0
Pyropia fallax,SA_201805,0
Pyropia fallax,SA_201807,0
Pyropia fallax,TR_201703,0
Pyropia fallax,TR_201705,0
Pyropia fallax,TR_201706,0
Pyropia fallax,TR_201707,0
Pyropia fallax,TR_201708,0
Pyropia fallax,TR_201709,0
Pyropia fallax,TR_201711,0
Pyropia fallax,TR_201801,0
Pyropia fallax,TR_201803,0
Pyropia fallax,TR_201805,0
Pyropia fallax,TR_201807,0
Pyropia fallax,TW_201703,0
Pyropia fallax,TW_201705,0
Pyropia fallax,TW_201706,0
Pyropia fallax,TW_201707,0
Pyropia fallax,TW_201708,0
Pyropia fallax,TW_201709,0
Pyropia fallax,TW_201711,0
Pyropia fallax,TW_201801,0
Pyropia fallax,TW_201803,0
Pyropia fallax,TW_201805,0
Pyropia fallax,TW_201807,0
Pythium pachycaule,CP_201706,0.0496495620240374
Pythium pachycaule,CP_201707,0.103533435341462
Pythium pachycaule,CP_201708,0
Pythium pachycaule,CP_201709,0
Pythium pachycaule,CP_201710,0.0363782591507874
Pythium pachycaule,CP_201711,0.0473674300598054
Pythium pachycaule,CP_201801,0
Pythium pachycaule,CP_201803,0
Pythium pachycaule,CP_201805,0.27132503927297
Pythium pachycaule,CP_201807,0.00333867393661968
Pythium pachycaule,FH_201706,0.0838071853499286
Pythium pachycaule,FH_201707,0.101146610883215
Pythium pachycaule,FH_201708,0.104433363245871
Pythium pachycaule,FH_201709,0
Pythium pachycaule,FH_201710,0
Pythium pachycaule,FH_201711,0
Pythium pachycaule,FH_201801,0
Pythium pachycaule,FH_201803,0
Pythium pachycaule,FH_201805,0.618794734158536
Pythium pachycaule,FH_201807,0.00721139629506471
Pythium pachycaule,LK_201706,1
Pythium pachycaule,LK_201707,0
Pythium pachycaule,LK_201708,0
Pythium pachycaule,LK_201709,0
Pythium pachycaule,LK_201710,0
Pythium pachycaule,LK_201711,0.162074261037307
Pythium pachycaule,LK_201801,0
Pythium pachycaule,LK_201803,0
Pythium pachycaule,LK_201805,0.400791885640683
Pythium pachycaule,LK_201807,0.0155509550805045
Pythium pachycaule,LL_201703,0.00148379434169451
Pythium pachycaule,LL_201705,0
